Plot Title: DO_01,,,,,,,,
#,"Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 20645539, SEN S/N: 20645539)","Temp, °C calculated from F",Coupler Attached (LGR S/N: 20645539),Host Connected (LGR S/N: 20645539),Coupler Detached (LGR S/N: 20645539),Stopped (LGR S/N: 20645539),End Of File (LGR S/N: 20645539)
1063,7/23/2019 14:30,6.98,47.7,,,,,
1064,7/23/2019 14:45,6.98,47.7,,,,,
1065,7/23/2019 15:00,6.96,47.77,,,,,
1066,7/23/2019 15:15,6.95,47.66,,,,,
1067,7/23/2019 15:30,6.94,47.52,,,,,
1068,7/23/2019 15:45,6.92,47.44,,,,,
1069,7/23/2019 16:00,6.92,47.34,,,,,
1070,7/23/2019 16:15,6.89,47.23,,,,,
1071,7/23/2019 16:30,6.87,47.16,,,,,
1072,7/23/2019 16:45,6.83,47.05,,,,,
1073,7/23/2019 17:00,6.79,46.9,,,,,
1074,7/23/2019 17:15,6.73,46.72,,,,,
1075,7/23/2019 17:30,6.69,46.58,,,,,
1076,7/23/2019 17:45,6.63,46.47,,,,,
1077,7/23/2019 18:00,6.56,46.29,,,,,
1078,7/23/2019 18:15,6.47,46.08,,,,,
1079,7/23/2019 18:30,6.38,45.86,,,,,
1080,7/23/2019 18:45,6.28,45.68,,,,,
1081,7/23/2019 19:00,6.16,45.54,,,,,
1082,7/23/2019 19:15,6.07,45.39,,,,,
1083,7/23/2019 19:30,5.98,45.25,,,,,
1084,7/23/2019 19:45,5.89,45.14,,,,,
1085,7/23/2019 20:00,5.82,45,,,,,
1086,7/23/2019 20:15,5.74,44.92,,,,,
1087,7/23/2019 20:30,5.68,44.78,,,,,
1088,7/23/2019 20:45,5.66,44.64,,,,,
1089,7/23/2019 21:00,5.65,44.49,,,,,
1090,7/23/2019 21:15,5.61,44.35,,,,,
1091,7/23/2019 21:30,5.57,44.24,,,,,
1092,7/23/2019 21:45,5.53,44.17,,,,,
1093,7/23/2019 22:00,5.5,44.06,,,,,
1094,7/23/2019 22:15,5.43,43.99,,,,,
1095,7/23/2019 22:30,5.39,43.88,,,,,
1096,7/23/2019 22:45,5.37,43.77,,,,,
1097,7/23/2019 23:00,5.36,43.66,,,,,
1098,7/23/2019 23:15,5.35,43.56,,,,,
1099,7/23/2019 23:30,5.33,43.48,,,,,
1100,7/23/2019 23:45,5.28,43.41,,,,,
1101,7/24/2019 0:00,5.25,43.3,,,,,
1102,7/24/2019 0:15,5.22,43.23,,,,,
1103,7/24/2019 0:30,5.24,43.09,,,,,
1104,7/24/2019 0:45,5.25,43.02,,,,,
1105,7/24/2019 1:00,5.21,42.91,,,,,
1106,7/24/2019 1:15,5.23,42.8,,,,,
1107,7/24/2019 1:30,5.21,42.69,,,,,
1108,7/24/2019 1:45,5.18,42.62,,,,,
1109,7/24/2019 2:00,5.13,42.58,,,,,
1110,7/24/2019 2:15,5.11,42.51,,,,,
1111,7/24/2019 2:30,5.1,42.44,,,,,
1112,7/24/2019 2:45,5.08,42.4,,,,,
1113,7/24/2019 3:00,5.07,42.33,,,,,
1114,7/24/2019 3:15,5.05,42.3,,,,,
1115,7/24/2019 3:30,5.05,42.26,,,,,
1116,7/24/2019 3:45,5.03,42.19,,,,,
1117,7/24/2019 4:00,5.02,42.15,,,,,
1118,7/24/2019 4:15,4.99,42.15,,,,,
1119,7/24/2019 4:30,5,42.12,,,,,
1120,7/24/2019 4:45,5.02,42.04,,,,,
1121,7/24/2019 5:00,4.99,41.97,,,,,
1122,7/24/2019 5:15,5,41.94,,,,,
1123,7/24/2019 5:30,4.97,41.9,,,,,
1124,7/24/2019 5:45,4.98,41.86,,,,,
1125,7/24/2019 6:00,4.99,41.79,,,,,
1126,7/24/2019 6:15,5.01,41.76,,,,,
1127,7/24/2019 6:30,5.01,41.68,,,,,
1128,7/24/2019 6:45,5.02,41.65,,,,,
1129,7/24/2019 7:00,5.04,41.65,,,,,
1130,7/24/2019 7:15,5.1,41.61,,,,,
1131,7/24/2019 7:30,5.19,41.65,,,,,
1132,7/24/2019 7:45,5.29,41.65,,,,,
1133,7/24/2019 8:00,5.41,41.68,,,,,
1134,7/24/2019 8:15,5.53,41.72,,,,,
1135,7/24/2019 8:30,5.66,41.83,,,,,
1136,7/24/2019 8:45,5.76,41.97,,,,,
1137,7/24/2019 9:00,5.85,42.19,,,,,
1138,7/24/2019 9:15,5.95,42.4,,,,,
1139,7/24/2019 9:30,6.07,42.62,,,,,
1140,7/24/2019 9:45,6.16,42.76,,,,,
1141,7/24/2019 10:00,6.26,42.84,,,,,
1142,7/24/2019 10:15,6.34,43.02,,,,,
1143,7/24/2019 10:30,6.45,43.16,,,,,
1144,7/24/2019 10:45,6.53,43.34,,,,,
1145,7/24/2019 11:00,6.61,43.56,,,,,
1146,7/24/2019 11:15,6.67,43.77,,,,,
1147,7/24/2019 11:30,6.72,44.02,,,,,
1148,7/24/2019 11:45,6.76,44.24,,,,,
1149,7/24/2019 12:00,6.84,44.38,,,,,
1150,7/24/2019 12:15,6.89,44.74,,,,,
1151,7/24/2019 12:30,6.92,44.96,,,,,
1152,7/24/2019 12:45,6.95,45.07,,,,,
1153,7/24/2019 13:00,7,45.25,,,,,
1154,7/24/2019 13:15,7.03,45.79,,,,,
1155,7/24/2019 13:30,7.05,46.15,,,,,
1156,7/24/2019 13:45,7.11,46.94,,,,,
1157,7/24/2019 14:00,7.07,47.66,,,,,
1158,7/24/2019 14:15,7.07,47.95,,,,,
1159,7/24/2019 14:30,7.07,48.24,,,,,
1160,7/24/2019 14:45,7.06,48.31,,,,,
1161,7/24/2019 15:00,7.06,48.42,,,,,
1162,7/24/2019 15:15,7.03,48.27,,,,,
1163,7/24/2019 15:30,7,48.09,,,,,
1164,7/24/2019 15:45,7.02,48.09,,,,,
1165,7/24/2019 16:00,7.01,48.38,,,,,
1166,7/24/2019 16:15,6.99,48.6,,,,,
1167,7/24/2019 16:30,6.96,48.7,,,,,
1168,7/24/2019 16:45,6.92,48.52,,,,,
1169,7/24/2019 17:00,6.93,48.49,,,,,
1170,7/24/2019 17:15,6.91,48.56,,,,,
1171,7/24/2019 17:30,6.9,48.52,,,,,
1172,7/24/2019 17:45,6.84,48.38,,,,,
1173,7/24/2019 18:00,6.73,48.06,,,,,
1174,7/24/2019 18:15,6.62,47.7,,,,,
1175,7/24/2019 18:30,6.51,47.3,,,,,
1176,7/24/2019 18:45,6.41,47.01,,,,,
1177,7/24/2019 19:00,6.27,46.69,,,,,
1178,7/24/2019 19:15,6.17,46.26,,,,,
1179,7/24/2019 19:30,6.07,45.82,,,,,
1180,7/24/2019 19:45,5.99,45.43,,,,,
1181,7/24/2019 20:00,5.9,45.07,,,,,
1182,7/24/2019 20:15,5.82,44.74,,,,,
1183,7/24/2019 20:30,5.76,44.42,,,,,
1184,7/24/2019 20:45,5.68,44.17,,,,,
1185,7/24/2019 21:00,5.62,44.1,,,,,
1186,7/24/2019 21:15,5.56,44.02,,,,,
1187,7/24/2019 21:30,5.48,43.95,,,,,
1188,7/24/2019 21:45,5.43,43.88,,,,,
1189,7/24/2019 22:00,5.38,43.77,,,,,
1190,7/24/2019 22:15,5.33,43.66,,,,,
1191,7/24/2019 22:30,5.29,43.59,,,,,
1192,7/24/2019 22:45,5.24,43.52,,,,,
1193,7/24/2019 23:00,5.2,43.45,,,,,
1194,7/24/2019 23:15,5.17,43.38,,,,,
1195,7/24/2019 23:30,5.11,43.3,,,,,
1196,7/24/2019 23:45,5.07,43.2,,,,,
1197,7/25/2019 0:00,5.04,43.12,,,,,
1198,7/25/2019 0:15,5.01,43.02,,,,,
1199,7/25/2019 0:30,5.01,42.94,,,,,
1200,7/25/2019 0:45,4.97,42.87,,,,,
1201,7/25/2019 1:00,4.94,42.76,,,,,
1202,7/25/2019 1:15,4.92,42.69,,,,,
1203,7/25/2019 1:30,4.89,42.62,,,,,
1204,7/25/2019 1:45,4.88,42.58,,,,,
1205,7/25/2019 2:00,4.85,42.51,,,,,
1206,7/25/2019 2:15,4.83,42.44,,,,,
1207,7/25/2019 2:30,4.83,42.33,,,,,
1208,7/25/2019 2:45,4.83,42.26,,,,,
1209,7/25/2019 3:00,4.83,42.22,,,,,
1210,7/25/2019 3:15,4.81,42.19,,,,,
1211,7/25/2019 3:30,4.82,42.12,,,,,
1212,7/25/2019 3:45,4.83,42.04,,,,,
1213,7/25/2019 4:00,4.83,41.97,,,,,
1214,7/25/2019 4:15,4.81,41.94,,,,,
1215,7/25/2019 4:30,4.81,41.86,,,,,
1216,7/25/2019 4:45,4.78,41.79,,,,,
1217,7/25/2019 5:00,4.79,41.72,,,,,
1218,7/25/2019 5:15,4.76,41.65,,,,,
1219,7/25/2019 5:30,4.76,41.61,,,,,
1220,7/25/2019 5:45,4.77,41.54,,,,,
1221,7/25/2019 6:00,4.79,41.47,,,,,
1222,7/25/2019 6:15,4.78,41.4,,,,,
1223,7/25/2019 6:30,4.77,41.36,,,,,
1224,7/25/2019 6:45,4.79,41.29,,,,,
1225,7/25/2019 7:00,4.83,41.29,,,,,
1226,7/25/2019 7:15,4.86,41.25,,,,,
1227,7/25/2019 7:30,4.95,41.25,,,,,
1228,7/25/2019 7:45,5.02,41.29,,,,,
1229,7/25/2019 8:00,5.12,41.32,,,,,
1230,7/25/2019 8:15,5.3,41.43,,,,,
1231,7/25/2019 8:30,5.43,41.58,,,,,
1232,7/25/2019 8:45,5.51,41.72,,,,,
1233,7/25/2019 9:00,5.62,41.86,,,,,
1234,7/25/2019 9:15,5.72,42.08,,,,,
1235,7/25/2019 9:30,5.85,42.3,,,,,
1236,7/25/2019 9:45,5.99,42.51,,,,,
1237,7/25/2019 10:00,6.13,42.73,,,,,
1238,7/25/2019 10:15,6.21,42.98,,,,,
1239,7/25/2019 10:30,6.3,43.23,,,,,
1240,7/25/2019 10:45,6.38,43.56,,,,,
1241,7/25/2019 11:00,6.45,43.99,,,,,
1242,7/25/2019 11:15,6.52,44.42,,,,,
1243,7/25/2019 11:30,6.59,44.85,,,,,
1244,7/25/2019 11:45,6.63,45.46,,,,,
1245,7/25/2019 12:00,6.67,45.9,,,,,
1246,7/25/2019 12:15,6.69,46.04,,,,,
1247,7/25/2019 12:30,6.69,45.97,,,,,
1248,7/25/2019 12:45,6.72,45.93,,,,,
1249,7/25/2019 13:00,6.77,46,,,,,
1250,7/25/2019 13:15,6.82,46.26,,,,,
1251,7/25/2019 13:30,6.84,46.51,,,,,
1252,7/25/2019 13:45,6.87,46.87,,,,,
1253,7/25/2019 14:00,6.88,47.23,,,,,
1254,7/25/2019 14:15,6.88,47.62,,,,,
1255,7/25/2019 14:30,6.89,47.62,,,,,
1256,7/25/2019 14:45,6.91,48.09,,,,,
1257,7/25/2019 15:00,6.91,48.52,,,,,
1258,7/25/2019 15:15,6.91,48.6,,,,,
1259,7/25/2019 15:30,6.92,48.74,,,,,
1260,7/25/2019 15:45,6.91,48.7,,,,,
1261,7/25/2019 16:00,6.92,48.7,,,,,
1262,7/25/2019 16:15,6.9,48.67,,,,,
1263,7/25/2019 16:30,6.89,48.45,,,,,
1264,7/25/2019 16:45,6.87,48.27,,,,,
1265,7/25/2019 17:00,6.85,48.09,,,,,
1266,7/25/2019 17:15,6.83,47.91,,,,,
1267,7/25/2019 17:30,6.81,47.77,,,,,
1268,7/25/2019 17:45,6.79,47.59,,,,,
1269,7/25/2019 18:00,6.74,47.34,,,,,
1270,7/25/2019 18:15,6.68,47.08,,,,,
1271,7/25/2019 18:30,6.61,46.83,,,,,
1272,7/25/2019 18:45,6.51,46.58,,,,,
1273,7/25/2019 19:00,6.42,46.33,,,,,
1274,7/25/2019 19:15,6.32,46.11,,,,,
1275,7/25/2019 19:30,6.23,45.9,,,,,
1276,7/25/2019 19:45,6.15,45.72,,,,,
1277,7/25/2019 20:00,6.07,45.54,,,,,
1278,7/25/2019 20:15,5.99,45.36,,,,,
1279,7/25/2019 20:30,5.92,45.21,,,,,
1280,7/25/2019 20:45,5.86,45.03,,,,,
1281,7/25/2019 21:00,5.79,44.92,,,,,
1282,7/25/2019 21:15,5.74,44.78,,,,,
1283,7/25/2019 21:30,5.68,44.67,,,,,
1284,7/25/2019 21:45,5.63,44.53,,,,,
1285,7/25/2019 22:00,5.58,44.38,,,,,
1286,7/25/2019 22:15,5.53,44.28,,,,,
1287,7/25/2019 22:30,5.49,44.17,,,,,
1288,7/25/2019 22:45,5.44,44.1,,,,,
1289,7/25/2019 23:00,5.39,44.02,,,,,
1290,7/25/2019 23:15,5.34,43.95,,,,,
1291,7/25/2019 23:30,5.3,43.88,,,,,
1292,7/25/2019 23:45,5.26,43.77,,,,,
1293,7/26/2019 0:00,5.22,43.7,,,,,
1294,7/26/2019 0:15,5.19,43.59,,,,,
1295,7/26/2019 0:30,5.15,43.52,,,,,
1296,7/26/2019 0:45,5.11,43.45,,,,,
1297,7/26/2019 1:00,5.08,43.38,,,,,
1298,7/26/2019 1:15,5.05,43.27,,,,,
1299,7/26/2019 1:30,5.03,43.2,,,,,
1300,7/26/2019 1:45,5,43.09,,,,,
1301,7/26/2019 2:00,5,43.02,,,,,
1302,7/26/2019 2:15,4.97,42.91,,,,,
1303,7/26/2019 2:30,4.95,42.8,,,,,
1304,7/26/2019 2:45,4.93,42.73,,,,,
1305,7/26/2019 3:00,4.91,42.66,,,,,
1306,7/26/2019 3:15,4.89,42.55,,,,,
1307,7/26/2019 3:30,4.89,42.48,,,,,
1308,7/26/2019 3:45,4.88,42.37,,,,,
1309,7/26/2019 4:00,4.89,42.3,,,,,
1310,7/26/2019 4:15,4.88,42.19,,,,,
1311,7/26/2019 4:30,4.9,42.04,,,,,
1312,7/26/2019 4:45,4.92,41.94,,,,,
1313,7/26/2019 5:00,4.94,41.76,,,,,
1314,7/26/2019 5:15,4.96,41.61,,,,,
1315,7/26/2019 5:30,4.97,41.5,,,,,
1316,7/26/2019 5:45,4.97,41.43,,,,,
1317,7/26/2019 6:00,5,41.36,,,,,
1318,7/26/2019 6:15,4.98,41.29,,,,,
1319,7/26/2019 6:30,4.99,41.25,,,,,
1320,7/26/2019 6:45,5,41.22,,,,,
1321,7/26/2019 7:00,5.05,41.22,,,,,
1322,7/26/2019 7:15,5.11,41.22,,,,,
1323,7/26/2019 7:30,5.19,41.22,,,,,
1324,7/26/2019 7:45,5.25,41.22,,,,,
1325,7/26/2019 8:00,5.33,41.25,,,,,
1326,7/26/2019 8:15,5.44,41.4,,,,,
1327,7/26/2019 8:30,5.54,41.5,,,,,
1328,7/26/2019 8:45,5.64,41.58,,,,,
1329,7/26/2019 9:00,5.74,41.68,,,,,
1330,7/26/2019 9:15,5.84,41.9,,,,,
1331,7/26/2019 9:30,5.94,42.19,,,,,
1332,7/26/2019 9:45,6.05,42.87,,,,,
1333,7/26/2019 10:00,6.12,43.41,,,,,
1334,7/26/2019 10:15,6.2,43.92,,,,,
1335,7/26/2019 10:30,6.26,44.35,,,,,
1336,7/26/2019 10:45,6.33,44.85,,,,,
1337,7/26/2019 11:00,6.4,45.28,,,,,
1338,7/26/2019 11:15,6.45,45.61,,,,,
1339,7/26/2019 11:30,6.49,45.86,,,,,
1340,7/26/2019 11:45,6.53,46,,,,,
1341,7/26/2019 12:00,6.58,46.47,,,,,
1342,7/26/2019 12:15,6.6,47.01,,,,,
1343,7/26/2019 12:30,6.63,47.48,,,,,
1344,7/26/2019 12:45,6.64,47.66,,,,,
1345,7/26/2019 13:00,6.63,47.95,,,,,
1346,7/26/2019 13:15,6.66,48.49,,,,,
1347,7/26/2019 13:30,6.65,49.1,,,,,
1348,7/26/2019 13:45,6.65,49.32,,,,,
1349,7/26/2019 14:00,6.65,49.86,,,,,
1350,7/26/2019 14:15,6.63,50,,,,,
1351,7/26/2019 14:30,6.63,49.93,,,,,
1352,7/26/2019 14:45,6.61,49.78,,,,,
1353,7/26/2019 15:00,6.65,49.86,,,,,
1354,7/26/2019 15:15,6.64,50,,,,,
1355,7/26/2019 15:30,6.64,50.07,,,,,
1356,7/26/2019 15:45,6.61,49.89,,,,,
1357,7/26/2019 16:00,6.59,49.6,,,,,
1358,7/26/2019 16:15,6.58,49.5,,,,,
1359,7/26/2019 16:30,6.55,49.24,,,,,
1360,7/26/2019 16:45,6.54,48.99,,,,,
1361,7/26/2019 17:00,6.5,48.7,,,,,
1362,7/26/2019 17:15,6.45,48.45,,,,,
1363,7/26/2019 17:30,6.4,48.2,,,,,
1364,7/26/2019 17:45,6.34,47.95,,,,,
1365,7/26/2019 18:00,6.26,47.66,,,,,
1366,7/26/2019 18:15,6.16,47.37,,,,,
1367,7/26/2019 18:30,6.06,47.12,,,,,
1368,7/26/2019 18:45,5.97,46.87,,,,,
1369,7/26/2019 19:00,5.86,46.65,,,,,
1370,7/26/2019 19:15,5.76,46.47,,,,,
1371,7/26/2019 19:30,5.67,46.26,,,,,
1372,7/26/2019 19:45,5.59,46.04,,,,,
1373,7/26/2019 20:00,5.51,45.79,,,,,
1374,7/26/2019 20:15,5.44,45.57,,,,,
1375,7/26/2019 20:30,5.38,45.36,,,,,
1376,7/26/2019 20:45,5.32,45.14,,,,,
1377,7/26/2019 21:00,5.28,44.96,,,,,
1378,7/26/2019 21:15,5.23,44.78,,,,,
1379,7/26/2019 21:30,5.18,44.6,,,,,
1380,7/26/2019 21:45,5.12,44.46,,,,,
1381,7/26/2019 22:00,5.07,44.31,,,,,
1382,7/26/2019 22:15,5.03,44.17,,,,,
1383,7/26/2019 22:30,4.99,43.99,,,,,
1384,7/26/2019 22:45,4.96,43.84,,,,,
1385,7/26/2019 23:00,4.93,43.74,,,,,
1386,7/26/2019 23:15,4.9,43.59,,,,,
1387,7/26/2019 23:30,4.88,43.48,,,,,
1388,7/26/2019 23:45,4.84,43.38,,,,,
1389,7/27/2019 0:00,4.81,43.27,,,,,
1390,7/27/2019 0:15,4.81,43.12,,,,,
1391,7/27/2019 0:30,4.79,43.02,,,,,
1392,7/27/2019 0:45,4.77,42.91,,,,,
1393,7/27/2019 1:00,4.76,42.8,,,,,
1394,7/27/2019 1:15,4.74,42.69,,,,,
1395,7/27/2019 1:30,4.71,42.58,,,,,
1396,7/27/2019 1:45,4.69,42.51,,,,,
1397,7/27/2019 2:00,4.66,42.44,,,,,
1398,7/27/2019 2:15,4.64,42.37,,,,,
1399,7/27/2019 2:30,4.62,42.3,,,,,
1400,7/27/2019 2:45,4.6,42.22,,,,,
1401,7/27/2019 3:00,4.58,42.15,,,,,
1402,7/27/2019 3:15,4.57,42.08,,,,,
1403,7/27/2019 3:30,4.56,42.01,,,,,
1404,7/27/2019 3:45,4.56,41.94,,,,,
1405,7/27/2019 4:00,4.54,41.83,,,,,
1406,7/27/2019 4:15,4.53,41.79,,,,,
1407,7/27/2019 4:30,4.51,41.76,,,,,
1408,7/27/2019 4:45,4.49,41.68,,,,,
1409,7/27/2019 5:00,4.47,41.61,,,,,
1410,7/27/2019 5:15,4.47,41.54,,,,,
1411,7/27/2019 5:30,4.45,41.5,,,,,
1412,7/27/2019 5:45,4.43,41.43,,,,,
1413,7/27/2019 6:00,4.41,41.36,,,,,
1414,7/27/2019 6:15,4.4,41.32,,,,,
1415,7/27/2019 6:30,4.4,41.29,,,,,
1416,7/27/2019 6:45,4.4,41.22,,,,,
1417,7/27/2019 7:00,4.44,41.18,,,,,
1418,7/27/2019 7:15,4.48,41.14,,,,,
1419,7/27/2019 7:30,4.54,41.14,,,,,
1420,7/27/2019 7:45,4.62,41.18,,,,,
1421,7/27/2019 8:00,4.71,41.22,,,,,
1422,7/27/2019 8:15,4.8,41.25,,,,,
1423,7/27/2019 8:30,4.94,41.36,,,,,
1424,7/27/2019 8:45,5.09,41.47,,,,,
1425,7/27/2019 9:00,5.29,41.58,,,,,
1426,7/27/2019 9:15,5.46,41.79,,,,,
1427,7/27/2019 9:30,5.61,42.01,,,,,
1428,7/27/2019 9:45,5.69,42.22,,,,,
1429,7/27/2019 10:00,5.8,42.4,,,,,
1430,7/27/2019 10:15,5.89,42.62,,,,,
1431,7/27/2019 10:30,5.97,42.73,,,,,
1432,7/27/2019 10:45,6.08,43.05,,,,,
1433,7/27/2019 11:00,6.17,43.63,,,,,
1434,7/27/2019 11:15,6.24,44.24,,,,,
1435,7/27/2019 11:30,6.29,44.6,,,,,
1436,7/27/2019 11:45,6.34,44.85,,,,,
1437,7/27/2019 12:00,6.41,45.1,,,,,
1438,7/27/2019 12:15,6.44,45.36,,,,,
1439,7/27/2019 12:30,6.45,45.39,,,,,
1440,7/27/2019 12:45,6.52,45.61,,,,,
1441,7/27/2019 13:00,6.52,45.86,,,,,
1442,7/27/2019 13:15,6.51,45.82,,,,,
1443,7/27/2019 13:30,6.54,45.79,,,,,
1444,7/27/2019 13:45,6.6,46.26,,,,,
1445,7/27/2019 14:00,6.62,46.69,,,,,
1446,7/27/2019 14:15,6.66,47.16,,,,,
1447,7/27/2019 14:30,6.69,47.8,,,,,
1448,7/27/2019 14:45,6.67,48.49,,,,,
1449,7/27/2019 15:00,6.64,48.67,,,,,
1450,7/27/2019 15:15,6.62,48.56,,,,,
1451,7/27/2019 15:30,6.61,48.52,,,,,
1452,7/27/2019 15:45,6.6,48.45,,,,,
1453,7/27/2019 16:00,6.6,48.49,,,,,
1454,7/27/2019 16:15,6.6,48.45,,,,,
1455,7/27/2019 16:30,6.59,48.45,,,,,
1456,7/27/2019 16:45,6.58,48.42,,,,,
1457,7/27/2019 17:00,6.58,48.45,,,,,
1458,7/27/2019 17:15,6.56,48.45,,,,,
1459,7/27/2019 17:30,6.54,48.34,,,,,
1460,7/27/2019 17:45,6.48,48.13,,,,,
1461,7/27/2019 18:00,6.42,47.84,,,,,
1462,7/27/2019 18:15,6.33,47.55,,,,,
1463,7/27/2019 18:30,6.18,47.26,,,,,
1464,7/27/2019 18:45,6.05,46.98,,,,,
1465,7/27/2019 19:00,5.93,46.69,,,,,
1466,7/27/2019 19:15,5.81,46.47,,,,,
1467,7/27/2019 19:30,5.72,46.26,,,,,
1468,7/27/2019 19:45,5.67,46,,,,,
1469,7/27/2019 20:00,5.61,45.75,,,,,
1470,7/27/2019 20:15,5.54,45.57,,,,,
1471,7/27/2019 20:30,5.48,45.39,,,,,
1472,7/27/2019 20:45,5.41,45.21,,,,,
1473,7/27/2019 21:00,5.35,45.03,,,,,
1474,7/27/2019 21:15,5.3,44.89,,,,,
1475,7/27/2019 21:30,5.26,44.67,,,,,
1476,7/27/2019 21:45,5.24,44.49,,,,,
1477,7/27/2019 22:00,5.2,44.35,,,,,
1478,7/27/2019 22:15,5.15,44.17,,,,,
1479,7/27/2019 22:30,5.11,44.02,,,,,
1480,7/27/2019 22:45,5.06,43.88,,,,,
1481,7/27/2019 23:00,5.04,43.77,,,,,
1482,7/27/2019 23:15,5,43.63,,,,,
1483,7/27/2019 23:30,5,43.48,,,,,
1484,7/27/2019 23:45,4.96,43.38,,,,,
1485,7/28/2019 0:00,4.93,43.3,,,,,
1486,7/28/2019 0:15,4.89,43.23,,,,,
1487,7/28/2019 0:30,4.85,43.16,,,,,
1488,7/28/2019 0:45,4.81,43.05,,,,,
1489,7/28/2019 1:00,4.78,42.94,,,,,
1490,7/28/2019 1:15,4.75,42.87,,,,,
1491,7/28/2019 1:30,4.72,42.8,,,,,
1492,7/28/2019 1:45,4.7,42.69,,,,,
1493,7/28/2019 2:00,4.68,42.62,,,,,
1494,7/28/2019 2:15,4.67,42.51,,,,,
1495,7/28/2019 2:30,4.66,42.4,,,,,
1496,7/28/2019 2:45,4.65,42.3,,,,,
1497,7/28/2019 3:00,4.65,42.19,,,,,
1498,7/28/2019 3:15,4.65,42.08,,,,,
1499,7/28/2019 3:30,4.63,41.97,,,,,
1500,7/28/2019 3:45,4.63,41.86,,,,,
1501,7/28/2019 4:00,4.62,41.79,,,,,
1502,7/28/2019 4:15,4.6,41.72,,,,,
1503,7/28/2019 4:30,4.57,41.68,,,,,
1504,7/28/2019 4:45,4.56,41.61,,,,,
1505,7/28/2019 5:00,4.55,41.58,,,,,
1506,7/28/2019 5:15,4.53,41.5,,,,,
1507,7/28/2019 5:30,4.53,41.43,,,,,
1508,7/28/2019 5:45,4.54,41.36,,,,,
1509,7/28/2019 6:00,4.53,41.32,,,,,
1510,7/28/2019 6:15,4.53,41.25,,,,,
1511,7/28/2019 6:30,4.55,41.22,,,,,
1512,7/28/2019 6:45,4.57,41.14,,,,,
1513,7/28/2019 7:00,4.63,41.14,,,,,
1514,7/28/2019 7:15,4.7,41.11,,,,,
1515,7/28/2019 7:30,4.79,41.14,,,,,
1516,7/28/2019 7:45,4.87,41.18,,,,,
1517,7/28/2019 8:00,4.95,41.25,,,,,
1518,7/28/2019 8:15,5.01,41.32,,,,,
1519,7/28/2019 8:30,5.1,41.4,,,,,
1520,7/28/2019 8:45,5.22,41.58,,,,,
1521,7/28/2019 9:00,5.33,41.79,,,,,
1522,7/28/2019 9:15,5.43,41.97,,,,,
1523,7/28/2019 9:30,5.53,42.12,,,,,
1524,7/28/2019 9:45,5.64,42.4,,,,,
1525,7/28/2019 10:00,5.74,42.73,,,,,
1526,7/28/2019 10:15,5.82,43.05,,,,,
1527,7/28/2019 10:30,5.9,43.23,,,,,
1528,7/28/2019 10:45,6.02,43.63,,,,,
1529,7/28/2019 11:00,6.12,44.1,,,,,
1530,7/28/2019 11:15,6.19,44.89,,,,,
1531,7/28/2019 11:30,6.26,45.57,,,,,
1532,7/28/2019 11:45,6.32,46.33,,,,,
1533,7/28/2019 12:00,6.36,47.34,,,,,
1534,7/28/2019 12:15,6.39,47.98,,,,,
1535,7/28/2019 12:30,6.43,48.38,,,,,
1536,7/28/2019 12:45,6.46,48.85,,,,,
1537,7/28/2019 13:00,6.49,49.57,,,,,
1538,7/28/2019 13:15,6.49,49.93,,,,,
1539,7/28/2019 13:30,6.5,50.5,,,,,
1540,7/28/2019 13:45,6.5,50.94,,,,,
1541,7/28/2019 14:00,6.49,51.15,,,,,
1542,7/28/2019 14:15,6.5,51.58,,,,,
1543,7/28/2019 14:30,6.48,51.69,,,,,
1544,7/28/2019 14:45,6.48,52.2,,,,,
1545,7/28/2019 15:00,6.48,52.74,,,,,
1546,7/28/2019 15:15,6.46,53.2,,,,,
1547,7/28/2019 15:30,6.42,53.28,,,,,
1548,7/28/2019 15:45,6.36,53.06,,,,,
1549,7/28/2019 16:00,6.33,52.77,,,,,
1550,7/28/2019 16:15,6.33,52.48,,,,,
1551,7/28/2019 16:30,6.29,52.09,,,,,
1552,7/28/2019 16:45,6.26,51.73,,,,,
1553,7/28/2019 17:00,6.21,51.3,,,,,
1554,7/28/2019 17:15,6.13,50.79,,,,,
1555,7/28/2019 17:30,6.05,50.4,,,,,
1556,7/28/2019 17:45,5.97,49.96,,,,,
1557,7/28/2019 18:00,5.88,49.53,,,,,
1558,7/28/2019 18:15,5.77,49.03,,,,,
1559,7/28/2019 18:30,5.67,48.6,,,,,
1560,7/28/2019 18:45,5.54,48.16,,,,,
1561,7/28/2019 19:00,5.44,47.8,,,,,
1562,7/28/2019 19:15,5.34,47.48,,,,,
1563,7/28/2019 19:30,5.26,47.23,,,,,
1564,7/28/2019 19:45,5.19,46.98,,,,,
1565,7/28/2019 20:00,5.11,46.69,,,,,
1566,7/28/2019 20:15,5.05,46.47,,,,,
1567,7/28/2019 20:30,4.99,46.22,,,,,
1568,7/28/2019 20:45,4.93,46,,,,,
1569,7/28/2019 21:00,4.88,45.82,,,,,
1570,7/28/2019 21:15,4.83,45.68,,,,,
1571,7/28/2019 21:30,4.78,45.46,,,,,
1572,7/28/2019 21:45,4.72,45.28,,,,,
1573,7/28/2019 22:00,4.69,45.14,,,,,
1574,7/28/2019 22:15,4.65,45,,,,,
1575,7/28/2019 22:30,4.61,44.85,,,,,
