"DateTime","EC_uS_lowrange","EC_uS_fullrange","ECTemp_c","Station"
2020-01-29 16:45:00,13.6,12.2,11.4,"Stn01"
2020-01-29 17:00:00,13.5,12.2,11.3,"Stn01"
2020-01-29 17:15:00,13.5,11.8,11.25,"Stn01"
2020-01-29 17:30:00,13.6,12.2,11.04,"Stn01"
2020-01-29 17:45:00,13.8,12.2,10.95,"Stn01"
2020-01-29 18:00:00,14.3,12.2,11.01,"Stn01"
2020-01-29 18:15:00,15.3,13.3,11.02,"Stn01"
2020-01-29 18:30:00,16.4,14.4,10.99,"Stn01"
2020-01-29 18:45:00,17.1,14.8,10.95,"Stn01"
2020-01-29 19:00:00,16.6,14.8,10.88,"Stn01"
2020-01-29 19:15:00,16.5,14.4,10.87,"Stn01"
2020-01-29 19:30:00,16.5,14.4,10.79,"Stn01"
2020-01-29 19:45:00,16.5,14.8,10.69,"Stn01"
2020-01-29 20:00:00,16.5,14.8,10.68,"Stn01"
2020-01-29 20:15:00,16.4,14.8,10.6,"Stn01"
2020-01-29 20:30:00,16.5,14.4,10.61,"Stn01"
2020-01-29 20:45:00,16.7,14.8,10.53,"Stn01"
2020-01-29 21:00:00,16.6,14.8,10.44,"Stn01"
2020-01-29 21:15:00,16.9,14.8,10.35,"Stn01"
2020-01-29 21:30:00,17,14.8,10.24,"Stn01"
2020-01-29 21:45:00,17.3,15.2,10.24,"Stn01"
2020-01-29 22:00:00,17.3,15.5,10.23,"Stn01"
2020-01-29 22:15:00,17.3,15.2,10.2,"Stn01"
2020-01-29 22:30:00,17.3,15.2,10.14,"Stn01"
2020-01-29 22:45:00,17.3,15.2,10.12,"Stn01"
2020-01-29 23:00:00,17.3,15.2,10.1,"Stn01"
2020-01-29 23:15:00,17.5,15.6,10.06,"Stn01"
2020-01-29 23:30:00,17.6,15.6,10.03,"Stn01"
2020-01-29 23:45:00,17.5,15.6,10.03,"Stn01"
2020-01-30,17.4,15.6,10.02,"Stn01"
2020-01-30 00:15:00,17.6,15.6,9.99,"Stn01"
2020-01-30 00:30:00,17.8,15.9,10,"Stn01"
2020-01-30 00:45:00,18,15.9,10.02,"Stn01"
2020-01-30 01:00:00,17.9,15.9,9.99,"Stn01"
2020-01-30 01:15:00,18,15.9,9.99,"Stn01"
2020-01-30 01:30:00,18.1,16.3,9.97,"Stn01"
2020-01-30 01:45:00,18.2,15.9,9.95,"Stn01"
2020-01-30 02:00:00,18.1,16.3,9.91,"Stn01"
2020-01-30 02:15:00,18.3,16.3,9.9,"Stn01"
2020-01-30 02:30:00,18.6,16.7,9.89,"Stn01"
2020-01-30 02:45:00,18.6,16.7,9.87,"Stn01"
2020-01-30 03:00:00,18.6,16.7,9.83,"Stn01"
2020-01-30 03:15:00,18.8,16.7,9.82,"Stn01"
2020-01-30 03:30:00,18.7,16.7,9.81,"Stn01"
2020-01-30 03:45:00,18.8,16.7,9.78,"Stn01"
2020-01-30 04:00:00,19.1,17.4,9.74,"Stn01"
2020-01-30 04:15:00,19.2,17.4,9.73,"Stn01"
2020-01-30 04:30:00,19.3,17.1,9.67,"Stn01"
2020-01-30 04:45:00,19.2,17.4,9.62,"Stn01"
2020-01-30 05:00:00,19,17.4,9.57,"Stn01"
2020-01-30 05:15:00,19.1,17.1,9.53,"Stn01"
2020-01-30 05:30:00,18.8,16.7,9.5,"Stn01"
2020-01-30 05:45:00,18.2,16.7,9.46,"Stn01"
2020-01-30 06:00:00,17.7,15.9,9.42,"Stn01"
2020-01-30 06:15:00,17.4,15.6,9.38,"Stn01"
2020-01-30 06:30:00,17.1,14.8,9.36,"Stn01"
2020-01-30 06:45:00,16.6,14.8,9.3,"Stn01"
2020-01-30 07:00:00,16.1,14.1,9.26,"Stn01"
2020-01-30 07:15:00,15.9,14.1,9.24,"Stn01"
2020-01-30 07:30:00,15.6,14.1,9.22,"Stn01"
2020-01-30 07:45:00,15.4,14.1,9.25,"Stn01"
2020-01-30 08:00:00,15.4,14.1,9.3,"Stn01"
2020-01-30 08:15:00,15.1,13.3,9.33,"Stn01"
2020-01-30 08:30:00,14.9,12.9,9.33,"Stn01"
2020-01-30 08:45:00,14.9,13.3,9.38,"Stn01"
2020-01-30 09:00:00,14.6,12.9,9.44,"Stn01"
2020-01-30 09:15:00,14.6,12.9,9.48,"Stn01"
2020-01-30 09:30:00,14.7,12.9,9.55,"Stn01"
2020-01-30 09:45:00,16.9,14.8,9.61,"Stn01"
2020-01-30 10:00:00,18.6,16.7,9.74,"Stn01"
2020-01-30 10:15:00,18.9,17.1,9.85,"Stn01"
2020-01-30 10:30:00,20.3,18.6,9.93,"Stn01"
2020-01-30 10:45:00,20.6,18.6,9.93,"Stn01"
2020-01-30 11:00:00,20.6,18.6,9.94,"Stn01"
2020-01-30 11:15:00,20.4,18.5,9.97,"Stn01"
2020-01-30 11:30:00,20,17.8,10.1,"Stn01"
2020-01-30 11:45:00,20,18.2,10.23,"Stn01"
2020-01-30 12:00:00,20.2,18.5,10.3,"Stn01"
2020-01-30 12:15:00,20.1,17.8,10.3,"Stn01"
2020-01-30 12:30:00,19.6,17.4,10.28,"Stn01"
2020-01-30 12:45:00,19.6,17.4,10.24,"Stn01"
2020-01-30 13:00:00,19.4,17.4,10.24,"Stn01"
2020-01-30 13:15:00,19.4,17.4,10.31,"Stn01"
2020-01-30 13:30:00,20.1,18.2,10.34,"Stn01"
2020-01-30 13:45:00,20,17.8,10.43,"Stn01"
2020-01-30 14:00:00,20,17.8,10.52,"Stn01"
2020-01-30 14:15:00,20.3,18.5,10.63,"Stn01"
2020-01-30 14:30:00,19.9,17.8,10.87,"Stn01"
2020-01-30 14:45:00,20.6,18.5,10.95,"Stn01"
2020-01-30 15:00:00,20.6,18.5,10.99,"Stn01"
2020-01-30 15:15:00,20.5,18.5,11.01,"Stn01"
2020-01-30 15:30:00,20.5,18.5,10.96,"Stn01"
2020-01-30 15:45:00,20.2,18.2,10.92,"Stn01"
2020-01-30 16:00:00,20,17.8,10.85,"Stn01"
2020-01-30 16:15:00,19.6,17.4,10.79,"Stn01"
2020-01-30 16:30:00,19.3,17.4,10.76,"Stn01"
2020-01-30 16:45:00,19,17,10.75,"Stn01"
2020-01-30 17:00:00,19.4,17.4,10.71,"Stn01"
2020-01-30 17:15:00,19.5,17.4,10.65,"Stn01"
2020-01-30 17:30:00,19.3,17.4,10.57,"Stn01"
2020-01-30 17:45:00,19,16.7,10.46,"Stn01"
2020-01-30 18:00:00,18.6,16.3,10.39,"Stn01"
2020-01-30 18:15:00,19.2,17,10.38,"Stn01"
2020-01-30 18:30:00,20.1,18.5,10.36,"Stn01"
2020-01-30 18:45:00,20.7,18.5,10.32,"Stn01"
2020-01-30 19:00:00,21,18.9,10.28,"Stn01"
2020-01-30 19:15:00,21.1,18.9,10.23,"Stn01"
2020-01-30 19:30:00,20.9,18.9,10.18,"Stn01"
2020-01-30 19:45:00,21.1,18.9,10.14,"Stn01"
2020-01-30 20:00:00,20.8,18.5,10.08,"Stn01"
2020-01-30 20:15:00,20.6,18.5,10.06,"Stn01"
2020-01-30 20:30:00,20.6,18.5,9.99,"Stn01"
2020-01-30 20:45:00,20.6,18.6,9.91,"Stn01"
2020-01-30 21:00:00,20.5,18.6,9.89,"Stn01"
2020-01-30 21:15:00,20.4,18.6,9.85,"Stn01"
2020-01-30 21:30:00,20.3,18.6,9.81,"Stn01"
2020-01-30 21:45:00,20.4,18.6,9.73,"Stn01"
2020-01-30 22:00:00,20.4,18.6,9.66,"Stn01"
2020-01-30 22:15:00,20.2,18.6,9.61,"Stn01"
2020-01-30 22:30:00,20.3,18.2,9.54,"Stn01"
2020-01-30 22:45:00,20.5,18.6,9.46,"Stn01"
2020-01-30 23:00:00,20.4,18.6,9.42,"Stn01"
2020-01-30 23:15:00,20.5,18.6,9.38,"Stn01"
2020-01-30 23:30:00,20.4,18.6,9.36,"Stn01"
2020-01-30 23:45:00,20.7,18.6,9.36,"Stn01"
2020-01-31,21.1,19.3,9.34,"Stn01"
2020-01-31 00:15:00,21,18.9,9.33,"Stn01"
2020-01-31 00:30:00,21.2,19.3,9.32,"Stn01"
2020-01-31 00:45:00,21.1,18.9,9.3,"Stn01"
2020-01-31 01:00:00,21.1,18.9,9.29,"Stn01"
2020-01-31 01:15:00,21.1,19.3,9.26,"Stn01"
2020-01-31 01:30:00,21,18.6,9.24,"Stn01"
2020-01-31 01:45:00,21,18.9,9.18,"Stn01"
2020-01-31 02:00:00,21.3,19.3,9.16,"Stn01"
2020-01-31 02:15:00,21.6,19.7,9.14,"Stn01"
2020-01-31 02:30:00,21.7,20.1,9.1,"Stn01"
2020-01-31 02:45:00,21.9,19.7,9.08,"Stn01"
2020-01-31 03:00:00,21.9,19.7,9.04,"Stn01"
2020-01-31 03:15:00,21.7,19.7,8.98,"Stn01"
2020-01-31 03:30:00,21.5,19.7,8.96,"Stn01"
2020-01-31 03:45:00,21.4,19.7,8.93,"Stn01"
2020-01-31 04:00:00,21.1,19.3,8.91,"Stn01"
2020-01-31 04:15:00,20.9,18.6,8.85,"Stn01"
2020-01-31 04:30:00,20.6,18.6,8.81,"Stn01"
2020-01-31 04:45:00,20.4,18.2,8.81,"Stn01"
2020-01-31 05:00:00,20.1,18.2,8.79,"Stn01"
2020-01-31 05:15:00,19.9,17.5,8.76,"Stn01"
2020-01-31 05:30:00,19.6,17.5,8.75,"Stn01"
2020-01-31 05:45:00,19.4,17.5,8.71,"Stn01"
2020-01-31 06:00:00,19.3,17.5,8.69,"Stn01"
2020-01-31 06:15:00,19.2,17.5,8.68,"Stn01"
2020-01-31 06:30:00,19,17.1,8.64,"Stn01"
2020-01-31 06:45:00,18.9,16.7,8.6,"Stn01"
2020-01-31 07:00:00,18.9,16.7,8.59,"Stn01"
2020-01-31 07:15:00,18.9,16.7,8.56,"Stn01"
2020-01-31 07:30:00,18.9,16.7,8.59,"Stn01"
2020-01-31 07:45:00,19.1,17.1,8.61,"Stn01"
2020-01-31 08:00:00,19.4,17.5,8.64,"Stn01"
2020-01-31 08:15:00,19.4,17.1,8.65,"Stn01"
2020-01-31 08:30:00,19.4,17.5,8.65,"Stn01"
2020-01-31 08:45:00,19.4,17.1,8.64,"Stn01"
2020-01-31 09:00:00,19.4,17.1,8.65,"Stn01"
2020-01-31 09:15:00,19.3,17.1,8.65,"Stn01"
2020-01-31 09:30:00,19.2,17.1,8.67,"Stn01"
2020-01-31 09:45:00,19.3,17.1,8.71,"Stn01"
2020-01-31 10:00:00,19.4,17.5,8.77,"Stn01"
2020-01-31 10:15:00,19.8,17.5,8.87,"Stn01"
2020-01-31 10:30:00,20,17.8,8.91,"Stn01"
2020-01-31 10:45:00,20,17.8,9.01,"Stn01"
2020-01-31 11:00:00,19.5,17.4,9.1,"Stn01"
2020-01-31 11:15:00,19.1,17.1,9.12,"Stn01"
2020-01-31 11:30:00,19,17.1,9.12,"Stn01"
2020-01-31 11:45:00,19,16.7,9.13,"Stn01"
2020-01-31 12:00:00,19,16.7,9.14,"Stn01"
2020-01-31 12:15:00,18.9,16.7,9.18,"Stn01"
2020-01-31 12:30:00,18.9,16.7,9.29,"Stn01"
2020-01-31 12:45:00,18.7,16.7,9.3,"Stn01"
2020-01-31 13:00:00,18.6,16.7,9.3,"Stn01"
2020-01-31 13:15:00,18.5,16.7,9.33,"Stn01"
2020-01-31 13:30:00,18.4,16.3,9.4,"Stn01"
2020-01-31 13:45:00,18.4,16.7,9.55,"Stn01"
2020-01-31 14:00:00,18.3,16.3,9.63,"Stn01"
2020-01-31 14:15:00,18.3,16.3,9.71,"Stn01"
2020-01-31 14:30:00,18.2,16.3,9.78,"Stn01"
2020-01-31 14:45:00,18.1,15.9,9.78,"Stn01"
2020-01-31 15:00:00,17.9,15.9,9.78,"Stn01"
2020-01-31 15:15:00,17.8,15.9,9.83,"Stn01"
2020-01-31 15:30:00,17.8,15.6,9.86,"Stn01"
2020-01-31 15:45:00,17.6,15.6,9.86,"Stn01"
2020-01-31 16:00:00,17.6,15.6,9.85,"Stn01"
2020-01-31 16:15:00,17.4,15.6,9.81,"Stn01"
2020-01-31 16:30:00,17.3,15.6,9.78,"Stn01"
2020-01-31 16:45:00,17.2,14.8,9.73,"Stn01"
2020-01-31 17:00:00,17.1,15.2,9.7,"Stn01"
2020-01-31 17:15:00,17,14.8,9.73,"Stn01"
2020-01-31 17:30:00,16.9,14.8,9.69,"Stn01"
2020-01-31 17:45:00,16.9,14.8,9.61,"Stn01"
2020-01-31 18:00:00,17,15.2,9.54,"Stn01"
2020-01-31 18:15:00,17.1,15.2,9.45,"Stn01"
2020-01-31 18:30:00,17.3,15.2,9.36,"Stn01"
2020-01-31 18:45:00,17.3,15.2,9.26,"Stn01"
2020-01-31 19:00:00,17.3,15.2,9.18,"Stn01"
2020-01-31 19:15:00,17.2,15.2,9.12,"Stn01"
2020-01-31 19:30:00,17.1,14.8,9.04,"Stn01"
2020-01-31 19:45:00,17,14.8,9,"Stn01"
2020-01-31 20:00:00,16.9,14.8,8.92,"Stn01"
2020-01-31 20:15:00,16.8,14.8,8.84,"Stn01"
2020-01-31 20:30:00,16.7,14.8,8.73,"Stn01"
2020-01-31 20:45:00,16.6,14.8,8.64,"Stn01"
2020-01-31 21:00:00,16.5,14.5,8.57,"Stn01"
2020-01-31 21:15:00,16.4,14.8,8.51,"Stn01"
2020-01-31 21:30:00,16.4,14.5,8.44,"Stn01"
2020-01-31 21:45:00,16.4,14.8,8.4,"Stn01"
2020-01-31 22:00:00,16.3,14.5,8.36,"Stn01"
2020-01-31 22:15:00,16.2,14.5,8.34,"Stn01"
2020-01-31 22:30:00,16.2,14.5,8.32,"Stn01"
2020-01-31 22:45:00,16.2,14.5,8.31,"Stn01"
2020-01-31 23:00:00,16.2,14.1,8.3,"Stn01"
2020-01-31 23:15:00,16.2,14.1,8.3,"Stn01"
2020-01-31 23:30:00,16.1,14.1,8.3,"Stn01"
2020-01-31 23:45:00,16.2,14.1,8.3,"Stn01"
2020-02-01,16.1,14.1,8.31,"Stn01"
2020-02-01 00:15:00,16,14.5,8.3,"Stn01"
2020-02-01 00:30:00,15.9,14.1,8.28,"Stn01"
2020-02-01 00:45:00,15.9,14.1,8.26,"Stn01"
2020-02-01 01:00:00,15.9,14.1,8.24,"Stn01"
2020-02-01 01:15:00,15.8,14.1,8.26,"Stn01"
2020-02-01 01:30:00,15.7,14.1,8.26,"Stn01"
2020-02-01 01:45:00,15.7,14.1,8.26,"Stn01"
2020-02-01 02:00:00,15.7,14.1,8.23,"Stn01"
2020-02-01 02:15:00,15.6,14.1,8.2,"Stn01"
2020-02-01 02:30:00,15.6,14.1,8.18,"Stn01"
2020-02-01 02:45:00,15.4,14.1,8.14,"Stn01"
2020-02-01 03:00:00,15.5,13.7,8.12,"Stn01"
2020-02-01 03:15:00,16,14.5,8.11,"Stn01"
2020-02-01 03:30:00,15.4,13.7,8.08,"Stn01"
2020-02-01 03:45:00,15.2,13.7,8.03,"Stn01"
2020-02-01 04:00:00,15.2,13.3,8.02,"Stn01"
2020-02-01 04:15:00,15.2,13.7,8,"Stn01"
2020-02-01 04:30:00,15.2,13.7,8,"Stn01"
2020-02-01 04:45:00,15.1,13.3,8,"Stn01"
2020-02-01 05:00:00,15.2,13,7.99,"Stn01"
2020-02-01 05:15:00,15.2,13.7,7.95,"Stn01"
2020-02-01 05:30:00,14.9,13,7.94,"Stn01"
2020-02-01 05:45:00,14.9,13.3,7.91,"Stn01"
2020-02-01 06:00:00,14.9,13,7.9,"Stn01"
2020-02-01 06:15:00,14.8,13,7.89,"Stn01"
2020-02-01 06:30:00,14.7,13.3,7.87,"Stn01"
2020-02-01 06:45:00,14.6,13,7.83,"Stn01"
2020-02-01 07:00:00,14.6,13,7.83,"Stn01"
2020-02-01 07:15:00,14.4,13,7.82,"Stn01"
2020-02-01 07:30:00,14.4,13,7.83,"Stn01"
2020-02-01 07:45:00,14.4,12.6,7.87,"Stn01"
2020-02-01 08:00:00,14.4,12.6,7.91,"Stn01"
